70;0;2306.00;10.72;827.00;0.00;0.32
71;0;2346.00;10.80;784.00;0.00;0.28
72;0;2184.00;9.80;787.00;0.00;0.40
73;0;2293.00;10.70;725.00;0.00;0.36
74;0;2482.00;9.80;1151.00;0.00;0.28
75;0;2307.00;11.25;773.00;0.00;0.36
76;0;2378.00;10.00;660.00;0.00;0.36
77;0;2291.00;10.40;658.00;0.00;0.36
78;0;2454.00;10.15;1345.00;0.00;0.40
79;0;2396.00;10.55;751.00;0.00;0.32
80;0;2396.00;9.80;1232.00;0.00;0.36
81;0;2284.00;10.05;745.00;0.00;0.32
82;0;2264.00;9.97;633.00;0.00;0.28
83;0;2172.00;9.80;856.00;0.00;0.20
84;0;2500.00;10.92;1270.00;0.00;0.28
85;0;2504.00;10.30;1164.00;0.00;0.28
86;0;2514.00;9.90;1319.00;0.00;0.36
87;0;2331.00;11.00;725.00;0.00;0.36
88;0;2333.00;10.37;827.00;0.00;0.32
89;0;2283.00;10.70;819.00;0.00;0.32
90;0;2288.00;9.95;610.00;0.00;0.48
91;0;2445.00;10.05;1335.00;0.00;0.28
92;0;2407.00;10.10;747.00;0.00;0.36
93;0;2299.00;10.90;895.00;0.00;0.36
94;0;2453.00;10.45;1324.00;0.00;0.32
95;0;2528.00;10.30;1274.00;0.00;0.36
96;0;2347.00;10.25;826.00;0.00;0.32
97;0;2199.00;10.55;783.00;0.00;0.32
98;0;2356.00;10.80;757.00;0.00;0.36
99;0;2383.00;10.10;833.00;0.00;0.32
100;0;2488.00;10.80;1195.00;0.00;0.28
101;0;2162.00;9.82;799.00;0.00;0.32
102;0;2276.00;9.95;720.00;0.00;0.36
103;0;2330.00;10.27;884.00;0.00;0.24
104;0;2216.00;10.42;850.00;0.00;0.28
105;0;2302.00;10.90;735.00;0.00;0.32
106;0;2177.00;9.80;1015.00;0.00;0.28
107;0;2272.00;10.00;707.00;0.00;0.32
108;0;2332.00;10.00;685.00;0.00;0.40
109;0;2343.00;10.32;880.00;0.00;0.32
110;0;2402.00;10.07;874.00;0.00;0.20
111;0;2483.00;9.92;847.00;0.00;0.28
112;0;2293.00;10.35;810.00;0.00;0.32
113;0;2062.00;9.87;1090.00;0.00;0.28
114;0;2204.00;10.67;767.00;0.00;0.40
115;0;2266.00;10.05;785.00;0.00;0.36
116;0;2506.00;10.20;1310.00;0.00;0.44
117;0;2228.00;11.07;783.00;0.00;0.36
118;0;2167.00;9.75;783.00;0.00;0.36
119;0;2382.00;10.82;747.00;0.00;0.32
120;0;2426.00;10.00;1227.00;0.00;0.32
121;0;2123.00;10.40;827.00;0.00;0.32
122;0;2361.00;10.57;781.00;0.00;0.28
123;0;2238.00;10.40;833.00;0.00;0.28
124;0;2250.00;10.02;816.00;0.00;0.36
125;0;2322.00;11.55;778.00;0.00;0.28
126;0;2332.00;9.80;651.00;0.00;0.36
127;0;2354.00;10.40;875.00;0.00;0.32
128;0;2189.00;10.12;829.00;0.00;0.28
129;0;2188.00;9.70;805.00;0.00;0.32
130;0;2483.00;9.95;1350.00;0.00;0.32
131;0;2306.00;10.40;683.00;0.00;0.32
132;0;2400.00;10.05;851.00;0.00;0.36
133;0;2166.00;9.70;766.00;0.00;0.20
134;0;2517.00;10.70;1174.00;0.00;0.32
135;0;2320.00;9.97;640.00;0.00;0.36
136;0;2465.00;10.00;1177.00;0.00;0.32
137;0;2266.00;9.95;907.00;0.00;0.36
138;0;2367.00;10.10;792.00;0.00;0.32
139;0;2363.00;10.47;720.00;0.00;0.36
140;0;2433.00;9.90;980.00;0.00;0.28
141;0;2479.00;10.40;1204.00;0.00;0.28
142;0;2559.00;9.87;1200.00;0.00;0.16
143;0;2320.00;10.50;887.00;0.00;0.28
144;0;2277.00;10.15;628.00;0.00;0.36
145;0;2531.00;10.00;1253.00;0.00;0.36
146;0;2372.00;10.10;702.00;0.00;0.40
147;0;2367.00;10.60;863.00;0.00;0.24
148;0;2420.00;10.00;743.00;0.00;0.28
149;0;2122.00;10.17;1066.00;0.00;0.28
150;0;2386.00;10.40;695.00;0.00;0.40
151;0;2103.00;9.97;1070.00;0.00;0.28
152;0;2296.00;10.90;850.00;0.00;0.32
153;0;2313.00;10.80;739.00;0.00;0.32
154;0;2250.00;10.40;847.00;0.00;0.28
155;0;2230.00;10.10;717.00;0.00;0.28
156;0;2423.00;9.80;980.00;0.00;0.20
157;0;2358.00;10.90;848.00;0.00;0.32
158;0;2307.00;10.85;879.00;0.00;0.32
159;0;2187.00;10.15;857.00;0.00;0.28
160;0;2314.00;10.40;707.00;0.00;0.36
161;0;2342.00;10.20;693.00;0.00;0.36
162;0;2316.00;10.00;909.00;0.00;0.20
163;0;2233.00;10.72;772.00;0.00;0.28
164;0;2170.00;9.90;1044.00;0.00;0.32
165;0;2448.00;10.10;955.00;0.00;0.28
166;0;2533.00;10.40;1175.00;0.00;0.32
167;0;2238.00;10.20;747.00;0.00;0.32
168;0;2282.00;10.17;693.00;0.00;0.36
169;0;2441.00;10.15;1221.00;0.00;0.32
170;0;2195.00;9.85;735.00;0.00;0.24
171;0;2350.00;10.85;857.00;0.00;0.32
172;0;2375.00;10.12;722.00;0.00;0.36
173;0;2431.00;9.97;1309.00;0.00;0.32
174;0;2171.00;9.70;841.00;0.00;0.24
175;0;2170.00;9.60;1116.00;0.00;0.24
176;0;2404.00;9.70;1214.00;0.00;0.24
177;0;2313.00;10.10;667.00;0.00;0.36
178;0;2359.00;10.30;708.00;0.00;0.36
179;0;2222.00;10.07;868.00;0.00;0.24
180;0;2307.00;10.95;786.00;0.00;0.32
181;0;2178.00;9.90;809.00;0.00;0.28
182;0;2227.00;9.92;891.00;0.00;0.32
183;0;2365.00;10.70;738.00;0.00;0.32
184;0;2256.00;10.37;781.00;0.00;0.28
185;0;2439.00;9.80;947.00;0.00;0.24
186;0;2451.00;10.82;1253.00;0.00;0.28
187;0;2135.00;10.00;836.00;0.00;0.28
188;0;2339.00;11.20;756.00;0.00;0.40
189;0;2294.00;10.40;703.00;0.00;0.32
190;0;2115.00;10.40;815.00;0.00;0.32
191;0;2282.00;10.40;763.00;0.00;0.36
192;0;2473.00;9.80;1128.00;0.00;0.28
193;0;2067.00;9.80;1033.00;0.00;0.32
194;0;2385.00;9.90;823.00;0.00;0.24
195;0;2529.00;10.70;1187.00;0.00;0.28
196;0;2403.00;9.85;1224.00;0.00;0.28
197;0;2379.00;10.12;787.00;0.00;0.36
198;0;2397.00;9.85;1288.00;0.00;0.32
199;0;2235.00;10.35;811.00;0.00;0.36
200;0;2456.00;10.30;1200.00;0.00;0.28
201;0;2190.00;10.25;772.00;0.00;0.32
202;0;2475.00;10.70;1227.00;0.00;0.36
203;0;2536.00;10.60;1196.00;0.00;0.32
204;0;2311.00;10.10;614.00;0.00;0.36
205;0;2317.00;10.60;727.00;0.00;0.32
206;0;2340.00;10.60;868.00;0.00;0.36
207;0;2513.00;10.00;1154.00;0.00;0.24
208;0;2466.00;11.02;1323.00;0.00;0.28
209;0;2130.00;10.05;809.00;0.00;0.36
210;0;2052.00;9.80;1098.00;0.00;0.32
211;0;2345.00;10.10;814.00;0.00;0.28
212;0;2261.00;9.85;676.00;0.00;0.36
213;0;2494.00;10.02;1342.00;0.00;0.32
214;0;2378.00;9.80;805.00;0.00;0.36
215;0;2435.00;9.82;1196.00;0.00;0.32
216;0;2213.00;11.10;781.00;0.00;0.36
217;0;2456.00;11.20;1267.00;0.00;0.32
218;0;2218.00;10.30;721.00;0.00;0.32
219;0;2542.00;10.17;1292.00;0.00;0.28
220;0;2293.00;10.25;907.00;0.00;0.32
221;0;2485.00;10.80;1235.00;0.00;0.36
222;0;2153.00;9.90;811.00;0.00;0.32
223;0;2241.00;10.05;897.00;0.00;0.32
224;0;2270.00;10.70;854.00;0.00;0.28
225;0;2459.00;9.80;958.00;0.00;0.24
226;0;2488.00;10.75;1286.00;0.00;0.28
227;0;2466.00;10.30;1351.00;0.00;0.32
228;0;2404.00;9.92;684.00;0.00;0.28
229;0;2273.00;9.90;646.00;0.00;0.28
230;0;2372.00;10.10;1127.00;0.00;0.28
231;0;2258.00;10.40;838.00;0.00;0.28
232;0;2089.00;9.90;1085.00;0.00;0.24
233;0;2394.00;10.47;863.00;0.00;0.32
234;0;2347.00;9.80;653.00;0.00;0.40
235;0;2318.00;10.60;873.00;0.00;0.28
236;0;2158.00;9.90;1012.00;0.00;0.28
237;0;2491.00;10.82;1174.00;0.00;0.32
238;0;2430.00;10.00;1214.00;0.00;0.36
239;0;2525.00;10.20;1231.00;0.00;0.28
240;0;2250.00;10.10;722.00;0.00;0.32
241;0;2346.00;10.20;677.00;0.00;0.36
242;0;2317.00;11.60;765.00;0.00;0.32
243;0;2326.00;10.40;802.00;0.00;0.36
244;0;2213.00;10.67;757.00;0.00;0.32
245;0;2361.00;10.05;804.00;0.00;0.36
246;0;2238.00;10.12;729.00;0.00;0.32
247;0;2492.00;10.40;1321.00;0.00;0.36
248;0;2307.00;10.72;841.00;0.00;0.32
249;0;2244.00;10.47;800.00;0.00;0.28
250;0;2272.00;10.00;752.00;0.00;0.32
251;0;2268.00;9.80;799.00;0.00;0.28
252;0;2467.00;10.20;1195.00;0.00;0.28
253;0;2314.00;10.80;863.00;0.00;0.32
254;0;2341.00;10.00;1147.00;0.00;0.24
255;0;2413.00;9.95;1273.00;0.00;0.28
256;0;2363.00;9.80;650.00;0.00;0.24
257;0;2078.00;9.90;1081.00;0.00;0.28
258;0;2265.00;10.62;888.00;0.00;0.32
259;0;2234.00;10.55;866.00;0.00;0.28
260;0;2462.00;11.15;1289.00;0.00;0.32
261;0;2338.00;10.55;715.00;0.00;0.36
262;0;2441.00;10.40;1286.00;0.00;0.32
263;0;2339.00;11.10;737.00;0.00;0.36
264;0;2184.00;9.80;1098.00;0.00;0.20
265;0;2470.00;10.95;1241.00;0.00;0.32
266;0;2414.00;9.80;1210.00;0.00;0.28
267;0;2351.00;10.60;743.00;0.00;0.40
268;0;2322.00;10.30;696.00;0.00;0.36
269;0;2062.00;9.80;1049.00;0.00;0.20
270;0;2119.00;9.85;1054.00;0.00;0.28
271;0;2310.00;10.55;891.00;0.00;0.28
272;0;2489.00;11.20;1263.00;0.00;0.32
273;0;2249.00;10.02;907.00;0.00;0.24
274;0;2173.00;10.02;1104.00;0.00;0.32
275;0;2307.00;11.20;752.00;0.00;0.36
276;0;2201.00;9.97;870.00;0.00;0.20
277;0;2316.00;10.57;833.00;0.00;0.28
278;0;2483.00;9.92;862.00;0.00;0.28
279;0;2064.00;9.87;1102.00;0.00;0.32
280;0;2495.00;10.87;1252.00;0.00;0.32
281;0;2500.00;9.85;881.00;0.00;0.28
282;0;2505.00;10.95;1192.00;0.00;0.32
283;0;2113.00;9.95;838.00;0.00;0.20
284;0;2518.00;10.40;1266.00;0.00;0.28
285;0;2238.00;10.40;821.00;0.00;0.32
286;0;2283.00;10.10;801.00;0.00;0.32
287;0;2330.00;10.42;815.00;0.00;0.32
288;0;2176.00;9.90;754.00;0.00;0.36
289;0;2431.00;9.80;956.00;0.00;0.32
290;0;2213.00;10.10;829.00;0.00;0.28
291;0;2321.00;9.82;600.00;0.00;0.28
292;0;2160.00;9.92;1090.00;0.00;0.32
293;0;2401.00;10.10;773.00;0.00;0.28
294;0;2470.00;9.80;1155.00;0.00;0.36
295;0;2149.00;9.80;838.00;0.00;0.24
296;0;2228.00;9.75;691.00;0.00;0.24
297;0;2214.00;10.25;808.00;0.00;0.32
298;0;2231.00;10.32;880.00;0.00;0.32
299;0;2295.00;10.70;832.00;0.00;0.28
300;0;2142.00;9.80;802.00;0.00;0.32
301;0;2524.00;9.95;1154.00;0.00;0.28
302;0;2518.00;10.35;1240.00;0.00;0.40
303;0;2362.00;10.35;832.00;0.00;0.36
304;0;2222.00;10.32;816.00;0.00;0.36
305;0;2083.00;9.90;1022.00;0.00;0.28
306;0;2443.00;10.55;1311.00;0.00;0.36
307;0;2243.00;10.57;874.00;0.00;0.28
308;0;2282.00;10.00;911.00;0.00;0.28
309;0;2406.00;10.00;1302.00;0.00;0.32
310;0;2202.00;9.85;714.00;0.00;0.32
311;0;2498.00;11.15;1200.00;0.00;0.28
312;0;2253.00;10.72;877.00;0.00;0.24
313;0;2452.00;10.67;1280.00;0.00;0.28
314;0;2260.00;10.00;752.00;0.00;0.32
315;0;2200.00;10.20;830.00;0.00;0.28
316;0;2371.00;10.40;839.00;0.00;0.28
317;0;2421.00;9.75;1244.00;0.00;0.32
318;0;2401.00;9.90;1266.00;0.00;0.28
319;0;2374.00;10.40;773.00;0.00;0.32
320;0;2481.00;10.80;1298.00;0.00;0.36
321;0;2462.00;9.80;1165.00;0.00;0.20
322;0;2207.00;10.40;796.00;0.00;0.32
323;0;2174.00;10.00;1094.00;0.00;0.28
324;0;2480.00;11.00;1247.00;0.00;0.32
325;0;2554.00;9.90;1214.00;0.00;0.20
326;0;2213.00;9.90;870.00;0.00;0.24
327;0;2272.00;10.55;828.00;0.00;0.28
328;0;2477.00;11.32;1259.00;0.00;0.32
329;0;2102.00;10.00;807.00;0.00;0.24
330;0;2552.00;9.95;1186.00;0.00;0.28
331;0;2456.00;9.90;945.00;0.00;0.20
332;0;2100.00;10.00;833.00;0.00;0.28
333;0;2521.00;10.32;1215.00;0.00;0.28
334;0;2314.00;10.27;797.00;0.00;0.32
335;0;2535.00;9.80;1152.00;0.00;0.16
336;0;2191.00;10.10;842.00;0.00;0.28
337;0;2408.00;9.80;712.00;0.00;0.32
338;0;2457.00;9.95;1357.00;0.00;0.24
339;0;2474.00;9.97;1357.00;0.00;0.20
340;0;2473.00;10.40;1340.00;0.00;0.36
341;0;2484.00;10.40;1335.00;0.00;0.32
342;0;2461.00;10.45;1334.00;0.00;0.28
343;0;2433.00;9.90;1327.00;0.00;0.24
344;0;2500.00;10.00;1328.00;0.00;0.36
345;0;2478.00;10.87;1325.00;0.00;0.32
346;0;2439.00;10.22;1322.00;0.00;0.28
347;0;2524.00;10.02;1311.00;0.00;0.24
348;0;2458.00;10.90;1312.00;0.00;0.28
349;0;2477.00;11.00;1313.00;0.00;0.28
350;0;2419.00;9.85;1307.00;0.00;0.16
351;0;2490.00;10.62;1308.00;0.00;0.36
352;0;2398.00;9.85;1304.00;0.00;0.24
353;0;2531.00;9.97;1302.00;0.00;0.24
354;0;2456.00;11.30;1301.00;0.00;0.36
355;0;2431.00;10.30;1295.00;0.00;0.32
356;0;2529.00;10.37;1293.00;0.00;0.28
357;0;2509.00;10.60;1290.00;0.00;0.32
358;0;2409.00;9.90;1289.00;0.00;0.28
359;0;2387.00;9.80;1284.00;0.00;0.24
360;0;2474.00;10.97;1286.00;0.00;0.32
361;0;2520.00;10.65;1286.00;0.00;0.28
362;0;2499.00;10.75;1283.00;0.00;0.28
363;0;2534.00;9.85;1283.00;0.00;0.28
364;0;2402.00;10.00;1277.00;0.00;0.32
365;0;2433.00;10.25;1277.00;0.00;0.32
366;0;2482.00;11.05;1276.00;0.00;0.32
367;0;2464.00;11.25;1276.00;0.00;0.28
368;0;2424.00;10.10;1271.00;0.00;0.28
369;0;2472.00;11.50;1269.00;0.00;0.28
370;0;2535.00;9.90;1265.00;0.00;0.28
371;0;2387.00;9.75;1263.00;0.00;0.20
372;0;2433.00;10.10;1263.00;0.00;0.32
373;0;2465.00;11.45;1261.00;0.00;0.28
374;0;2412.00;9.80;1259.00;0.00;0.32
375;0;2422.00;9.87;1257.00;0.00;0.32
376;0;2393.00;9.80;1258.00;0.00;0.28
377;0;2518.00;10.40;1254.00;0.00;0.32
378;0;2439.00;10.37;1255.00;0.00;0.28
379;0;2404.00;9.80;1253.00;0.00;0.28
380;0;2463.00;11.15;1251.00;0.00;0.32
381;0;2508.00;10.75;1248.00;0.00;0.28
382;0;2409.00;9.75;1242.00;0.00;0.28
383;0;2444.00;10.42;1242.00;0.00;0.28
384;0;2496.00;10.90;1241.00;0.00;0.24
385;0;2507.00;11.00;1234.00;0.00;0.28
386;0;2436.00;10.20;1233.00;0.00;0.32
387;0;2448.00;10.55;1231.00;0.00;0.28
388;0;2464.00;10.67;1229.00;0.00;0.32
389;0;2496.00;11.05;1229.00;0.00;0.24
390;0;2534.00;9.90;1229.00;0.00;0.16
391;0;2455.00;10.47;1223.00;0.00;0.32
392;0;2416.00;9.70;1220.00;0.00;0.28
393;0;2543.00;10.02;1218.00;0.00;0.16
394;0;2498.00;10.92;1219.00;0.00;0.28
395;0;2530.00;10.00;1220.00;0.00;0.28
396;0;2562.00;9.85;1213.00;0.00;0.20
397;0;2450.00;10.30;1212.00;0.00;0.28
398;0;2461.00;10.40;1213.00;0.00;0.24
399;0;2504.00;10.87;1210.00;0.00;0.28
400;0;2543.00;10.30;1209.00;0.00;0.24
401;0;2491.00;10.92;1209.00;0.00;0.28
402;0;2439.00;9.90;1208.00;0.00;0.28
403;0;2514.00;10.40;1207.00;0.00;0.28
404;0;2424.00;9.85;1204.00;0.00;0.32
405;0;2553.00;10.12;1205.00;0.00;0.24
406;0;2525.00;10.35;1203.00;0.00;0.28
407;0;2445.00;10.00;1199.00;0.00;0.24
408;0;2514.00;10.40;1198.00;0.00;0.24
409;0;2547.00;10.12;1197.00;0.00;0.28
410;0;2478.00;10.40;1193.00;0.00;0.28
411;0;2445.00;9.82;1189.00;0.00;0.24
412;0;2456.00;9.90;1187.00;0.00;0.28
413;0;2519.00;10.70;1188.00;0.00;0.28
414;0;2496.00;11.35;1187.00;0.00;0.28
415;0;2542.00;10.40;1186.00;0.00;0.24
416;0;2472.00;10.25;1185.00;0.00;0.24
417;0;2485.00;10.82;1184.00;0.00;0.28
418;0;2510.00;11.05;1182.00;0.00;0.32
419;0;2561.00;9.90;1180.00;0.00;0.20
420;0;2501.00;10.90;1177.00;0.00;0.24
421;0;2544.00;10.22;1176.00;0.00;0.24
422;0;2479.00;10.40;1176.00;0.00;0.28
423;0;2553.00;9.85;1174.00;0.00;0.28
424;0;2472.00;10.20;1167.00;0.00;0.28
425;0;2483.00;10.35;1165.00;0.00;0.28
426;0;2525.00;10.40;1167.00;0.00;0.28
427;0;2542.00;9.97;1165.00;0.00;0.32
428;0;2494.00;10.35;1164.00;0.00;0.28
429;0;2514.00;10.27;1164.00;0.00;0.24
430;0;2533.00;10.00;1160.00;0.00;0.28
431;0;2336.00;9.85;1154.00;0.00;0.16
432;0;2491.00;10.00;1155.00;0.00;0.24
433;0;2503.00;9.95;1152.00;0.00;0.28
434;0;2461.00;9.75;1151.00;0.00;0.20
435;0;2474.00;9.90;1142.00;0.00;0.28
436;0;2517.00;9.82;1146.00;0.00;0.24
437;0;2507.00;9.90;1143.00;0.00;0.24
438;0;2364.00;10.00;1137.00;0.00;0.24
439;0;2464.00;9.70;1141.00;0.00;0.24
440;0;2374.00;9.87;1137.00;0.00;0.24
441;0;2483.00;9.80;1139.00;0.00;0.24
442;0;2344.00;9.80;1139.00;0.00;0.20
443;0;2381.00;10.02;1132.00;0.00;0.24
444;0;2465.00;9.70;1132.00;0.00;0.24
445;0;2484.00;9.75;1132.00;0.00;0.24
446;0;2467.00;9.70;1123.00;0.00;0.16
447;0;2362.00;9.90;1122.00;0.00;0.28
448;0;2180.00;9.95;1115.00;0.00;0.24
449;0;2370.00;9.82;1117.00;0.00;0.20
450;0;2185.00;9.90;1109.00;0.00;0.16
451;0;2053.00;9.82;1107.00;0.00;0.20
452;0;2072.00;9.87;1103.00;0.00;0.16
453;0;2079.00;9.92;1094.00;0.00;0.28
454;0;2073.00;10.00;1090.00;0.00;0.32
455;0;2150.00;9.60;1087.00;0.00;0.24
456;0;2169.00;9.92;1084.00;0.00;0.24
457;0;2068.00;9.52;1080.00;0.00;0.20
458;0;2129.00;9.90;1074.00;0.00;0.16
459;0;2116.00;9.87;1072.00;0.00;0.20
460;0;2133.00;9.97;1067.00;0.00;0.20
461;0;2059.00;9.77;1061.00;0.00;0.16
462;0;2111.00;10.25;1064.00;0.00;0.24
463;0;2097.00;9.90;1060.00;0.00;0.24
464;0;2065.00;9.97;1058.00;0.00;0.24
465;0;2128.00;9.90;1059.00;0.00;0.24
466;0;2161.00;9.80;1054.00;0.00;0.16
467;0;2104.00;9.85;1057.00;0.00;0.28
468;0;2152.00;9.80;1051.00;0.00;0.20
469;0;2110.00;9.80;1051.00;0.00;0.16
470;0;2160.00;10.00;1046.00;0.00;0.28
471;0;2144.00;9.87;1044.00;0.00;0.24
472;0;2152.00;9.95;1039.00;0.00;0.28
473;0;2087.00;9.80;1035.00;0.00;0.16
474;0;2143.00;9.82;1038.00;0.00;0.16
475;0;2088.00;9.95;1027.00;0.00;0.24
476;0;2170.00;9.80;1026.00;0.00;0.16
477;0;2156.00;9.57;1027.00;0.00;0.16
478;0;2070.00;9.80;1026.00;0.00;0.24
479;0;2163.00;9.80;1021.00;0.00;0.24
480;0;2151.00;9.80;1017.00;0.00;0.20
481;0;2170.00;9.85;1012.00;0.00;0.24
482;0;2441.00;9.87;974.00;0.00;0.20
483;0;2429.00;10.07;970.00;0.00;0.24
484;0;2458.00;9.90;965.00;0.00;0.16
485;0;2422.00;9.85;965.00;0.00;0.20
486;0;2437.00;10.12;964.00;0.00;0.24
487;0;2447.00;9.92;964.00;0.00;0.24
488;0;2447.00;9.82;943.00;0.00;0.24
489;0;2455.00;9.57;936.00;0.00;0.20
490;0;2300.00;10.00;912.00;0.00;0.28
491;0;2307.00;10.35;906.00;0.00;0.24
492;0;2274.00;10.40;900.00;0.00;0.28
493;0;2258.00;10.40;901.00;0.00;0.32
494;0;2320.00;10.05;899.00;0.00;0.24
495;0;2285.00;10.40;898.00;0.00;0.28
496;0;2493.00;9.82;897.00;0.00;0.16
497;0;2329.00;9.97;894.00;0.00;0.20
498;0;2252.00;10.45;892.00;0.00;0.32
499;0;2341.00;10.00;888.00;0.00;0.16
500;0;2488.00;9.80;890.00;0.00;0.20
501;0;2497.00;9.97;890.00;0.00;0.24
502;0;2351.00;9.92;886.00;0.00;0.20
503;0;2361.00;9.97;886.00;0.00;0.16
504;0;2217.00;9.85;886.00;0.00;0.20
505;0;2371.00;10.02;884.00;0.00;0.16
506;0;2241.00;10.40;885.00;0.00;0.28
507;0;2293.00;11.15;885.00;0.00;0.28
508;0;2380.00;10.02;882.00;0.00;0.24
509;0;2490.00;9.90;881.00;0.00;0.24
510;0;2274.00;11.00;879.00;0.00;0.28
511;0;2221.00;10.05;878.00;0.00;0.28
512;0;2365.00;10.30;877.00;0.00;0.28
513;0;2263.00;10.60;877.00;0.00;0.28
514;0;2285.00;11.25;875.00;0.00;0.24
515;0;2330.00;10.55;874.00;0.00;0.28
516;0;2374.00;10.35;874.00;0.00;0.28
517;0;2295.00;11.02;874.00;0.00;0.24
518;0;2485.00;9.80;873.00;0.00;0.16
519;0;2192.00;9.82;869.00;0.00;0.20
520;0;2493.00;9.95;871.00;0.00;0.28
521;0;2304.00;10.87;868.00;0.00;0.32
522;0;2384.00;10.40;869.00;0.00;0.32
523;0;2269.00;10.82;867.00;0.00;0.24
524;0;2259.00;10.75;866.00;0.00;0.28
525;0;2326.00;10.80;864.00;0.00;0.28
526;0;2247.00;10.80;863.00;0.00;0.32
527;0;2357.00;10.80;865.00;0.00;0.28
528;0;2197.00;10.15;862.00;0.00;0.28
529;0;2209.00;10.30;861.00;0.00;0.32
530;0;2377.00;10.60;860.00;0.00;0.24
531;0;2490.00;9.82;859.00;0.00;0.16
532;0;2223.00;10.37;858.00;0.00;0.28
533;0;2257.00;10.70;856.00;0.00;0.28
534;0;2282.00;10.80;856.00;0.00;0.24
535;0;2324.00;10.87;855.00;0.00;0.24
536;0;2386.00;10.47;853.00;0.00;0.32
537;0;2369.00;10.62;851.00;0.00;0.28
538;0;2180.00;9.90;849.00;0.00;0.28
539;0;2133.00;9.95;845.00;0.00;0.16
540;0;2344.00;10.52;847.00;0.00;0.28
541;0;2124.00;10.05;842.00;0.00;0.24
542;0;2262.00;10.65;847.00;0.00;0.28
543;0;2280.00;10.62;846.00;0.00;0.32
544;0;2317.00;10.60;847.00;0.00;0.32
545;0;2329.00;10.45;846.00;0.00;0.28
546;0;2379.00;10.37;846.00;0.00;0.32
547;0;2205.00;10.10;843.00;0.00;0.28
548;0;2237.00;10.50;843.00;0.00;0.24
549;0;2271.00;10.72;841.00;0.00;0.24
